"covariateId","covariateName","analysisId","conceptId"
2002610502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of gastric ulcer site",502,2002610
4163971502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic cholecystectomy",502,4163971
2109058502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopy, surgical; jejunostomy (eg, for decompression or feeding)",502,2109058
4327670502,"procedure_occurrence during day -365 through 0 days relative to index: Electrophysiologic evaluation of cardioverter-defibrillator lead and/or device",502,4327670
4041249502,"procedure_occurrence during day -365 through 0 days relative to index: Revision",502,4041249
4151651502,"procedure_occurrence during day -365 through 0 days relative to index: Adjustment of external fixator",502,4151651
2008264502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of anticoagulant",502,2008264
4030747502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of lower extremity structure",502,4030747
4150693502,"procedure_occurrence during day -365 through 0 days relative to index: Tube thoracostomy with water seal",502,4150693
4046247502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of umbilical hernia with prosthesis",502,4046247
4006999502,"procedure_occurrence during day -365 through 0 days relative to index: Radical resection of tumor of soft tissue of ankle area",502,4006999
4193358502,"procedure_occurrence during day -365 through 0 days relative to index: Anesthesia for closed procedure on ankle",502,4193358
2000053502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of drug-eluting stent(s) of other peripheral vessel(s)",502,2000053
4208113502,"procedure_occurrence during day -365 through 0 days relative to index: Spinal arthrodesis",502,4208113
2001294502,"procedure_occurrence during day -365 through 0 days relative to index: Closed [endoscopic] biopsy of trachea",502,2001294
4239512502,"procedure_occurrence during day -365 through 0 days relative to index: Intra-arterial infusion of thrombolytic agent",502,4239512
42736399502,"procedure_occurrence during day -365 through 0 days relative to index: Transluminal balloon angioplasty, open; femoral-popliteal",502,42736399
42736406502,"procedure_occurrence during day -365 through 0 days relative to index: Transluminal balloon angioplasty, percutaneous; iliac",502,42736406
4211380502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of aneurysm of abdominal aorta involving visceral vessels with graft",502,4211380
4149567502,"procedure_occurrence during day -365 through 0 days relative to index: Arthrotomy of wrist joint with joint exploration",502,4149567
4196378502,"procedure_occurrence during day -365 through 0 days relative to index: Flexible fiberoptic sigmoidoscopy",502,4196378
2004890502,"procedure_occurrence during day -365 through 0 days relative to index: Other reconstruction of other facial bone",502,2004890
4060257502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of intra-aortic balloon counterpulsation",502,4060257
2001996502,"procedure_occurrence during day -365 through 0 days relative to index: Implantation or replacement of automatic cardioverter/defibrillator, total system [AICD]",502,2001996
2007077502,"procedure_occurrence during day -365 through 0 days relative to index: Electrocardiogram",502,2007077
2006268502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of amputation stump",502,2006268
2005902502,"procedure_occurrence during day -365 through 0 days relative to index: Partial hip replacement",502,2005902
4199966502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of thoracoabdominal aortic aneurysm",502,4199966
4173589502,"procedure_occurrence during day -365 through 0 days relative to index: Direct laryngoscopy with biopsy",502,4173589
2110369502,"procedure_occurrence during day -365 through 0 days relative to index: Total thyroid lobectomy, unilateral; with or without isthmusectomy",502,2110369
4033233502,"procedure_occurrence during day -365 through 0 days relative to index: Peripheral blood smear interpretation",502,4033233
4165117502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of bile duct tumor with repair",502,4165117
4335660502,"procedure_occurrence during day -365 through 0 days relative to index: CT guided injection of cervical zygapophyseal joint",502,4335660
2006913502,"procedure_occurrence during day -365 through 0 days relative to index: Phlebography of femoral and other lower extremity veins using contrast material",502,2006913
4023287502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of rupture of bladder",502,4023287
4030312502,"procedure_occurrence during day -365 through 0 days relative to index: Decompression of spinal cord",502,4030312
4323291502,"procedure_occurrence during day -365 through 0 days relative to index: Myocardial resection",502,4323291
4258555502,"procedure_occurrence during day -365 through 0 days relative to index: Endovascular repair of aneurysm of iliac artery",502,4258555
2002948502,"procedure_occurrence during day -365 through 0 days relative to index: Other diagnostic procedures on rectum, rectosigmoid and perirectal tissue",502,2002948
2002390502,"procedure_occurrence during day -365 through 0 days relative to index: Partial splenectomy",502,2002390
2003722502,"procedure_occurrence during day -365 through 0 days relative to index: Ureteroneocystostomy",502,2003722
2002769502,"procedure_occurrence during day -365 through 0 days relative to index: Open total intra-abdominal colectomy",502,2002769
2000581502,"procedure_occurrence during day -365 through 0 days relative to index: Phacoemulsification and aspiration of cataract",502,2000581
2000133502,"procedure_occurrence during day -365 through 0 days relative to index: Formation of cranial bone flap",502,2000133
2001554502,"procedure_occurrence during day -365 through 0 days relative to index: Other repair of heart and pericardium",502,2001554
4139049502,"procedure_occurrence during day -365 through 0 days relative to index: Orthotopic transplantation of whole liver",502,4139049
2003644502,"procedure_occurrence during day -365 through 0 days relative to index: Anastomosis of kidney",502,2003644
2003524502,"procedure_occurrence during day -365 through 0 days relative to index: Other lysis of peritoneal adhesions",502,2003524
4320318502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of ruptured musculotendinous cuff, acute",502,4320318
4032243502,"procedure_occurrence during day -365 through 0 days relative to index: Dialysis procedure",502,4032243
4261768502,"procedure_occurrence during day -365 through 0 days relative to index: Cholecystectomy with exploration of common duct",502,4261768
2108348502,"procedure_occurrence during day -365 through 0 days relative to index: Exchange of a previously placed intravascular catheter during thrombolytic therapy",502,2108348
4338088502,"procedure_occurrence during day -365 through 0 days relative to index: Bronchoscopy with tracheal dilation",502,4338088
2001118502,"procedure_occurrence during day -365 through 0 days relative to index: Extraction of other tooth",502,2001118
2006541502,"procedure_occurrence during day -365 through 0 days relative to index: Radical excision of skin lesion",502,2006541
2001527502,"procedure_occurrence during day -365 through 0 days relative to index: Other operations on vessels of heart",502,2001527
4044029502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on sacrum",502,4044029
4287321502,"procedure_occurrence during day -365 through 0 days relative to index: Thrombectomy of vein",502,4287321
4217023502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of recurrent ventral hernia",502,4217023
2002505502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of permanent tube into esophagus",502,2002505
2002645502,"procedure_occurrence during day -365 through 0 days relative to index: Other repair of stomach",502,2002645
2001334502,"procedure_occurrence during day -365 through 0 days relative to index: Other local excision or destruction of lesion or tissue of lung",502,2001334
2002144502,"procedure_occurrence during day -365 through 0 days relative to index: Other surgical occlusion of vessels, upper limb vessels",502,2002144
4274961502,"procedure_occurrence during day -365 through 0 days relative to index: Open reduction of fracture of tibia",502,4274961
2000071502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of hip replacement, femoral component",502,2000071
2003429502,"procedure_occurrence during day -365 through 0 days relative to index: Other unilateral femoral herniorrhaphy",502,2003429
2003821502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of indwelling urinary catheter",502,2003821
2007036502,"procedure_occurrence during day -365 through 0 days relative to index: Esophageal manometry",502,2007036
2000045502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of four or more vascular stents",502,2000045
2003211502,"procedure_occurrence during day -365 through 0 days relative to index: Other partial cholecystectomy",502,2003211
2007726502,"procedure_occurrence during day -365 through 0 days relative to index: Other psychiatric drug therapy",502,2007726
4330849502,"procedure_occurrence during day -365 through 0 days relative to index: Closed reduction of fracture of fibula",502,4330849
4099309502,"procedure_occurrence during day -365 through 0 days relative to index: Dermal-fat-fascia graft",502,4099309
4230237502,"procedure_occurrence during day -365 through 0 days relative to index: Proximal subtotal pancreatectomy with pancreaticoduodenectomy and pancreatic jejunostomy",502,4230237
4083499502,"procedure_occurrence during day -365 through 0 days relative to index: Direct current cardiac shock",502,4083499
4299267502,"procedure_occurrence during day -365 through 0 days relative to index: Introduction of catheter into aorta, initial placement",502,4299267
4221568502,"procedure_occurrence during day -365 through 0 days relative to index: Partial colectomy with coloproctostomy",502,4221568
2006699502,"procedure_occurrence during day -365 through 0 days relative to index: Routine chest x-ray, so described",502,2006699
2001199502,"procedure_occurrence during day -365 through 0 days relative to index: Biopsy of lip",502,2001199
4003057502,"procedure_occurrence during day -365 through 0 days relative to index: Shoulder incision",502,4003057
4284812502,"procedure_occurrence during day -365 through 0 days relative to index: Bronchoscopy for relief of stenosis with laser surgery",502,4284812
4040974502,"procedure_occurrence during day -365 through 0 days relative to index: Femoral endarterectomy",502,4040974
2000190502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of anesthetic into spinal canal for analgesia",502,2000190
4174448502,"procedure_occurrence during day -365 through 0 days relative to index: Implantation of drug delivery reservoir",502,4174448
2002909502,"procedure_occurrence during day -365 through 0 days relative to index: Other appendectomy",502,2002909
2002408502,"procedure_occurrence during day -365 through 0 days relative to index: Other operations on bone marrow",502,2002408
4160564502,"procedure_occurrence during day -365 through 0 days relative to index: Incision and drainage of abscess of head",502,4160564
2003941502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement of cystostomy tube",502,2003941
4297439502,"procedure_occurrence during day -365 through 0 days relative to index: Aortoplasty",502,4297439
2002267502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of non-drug-eluting peripheral (non-coronary) vessel stent(s)",502,2002267
4052105502,"procedure_occurrence during day -365 through 0 days relative to index: Angioplasty of aorta",502,4052105
4043025502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on upper extremity",502,4043025
4167809502,"procedure_occurrence during day -365 through 0 days relative to index: Incision and drainage of perianal abscess",502,4167809
2003466502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of diaphragmatic hernia, abdominal approach",502,2003466
42736482502,"procedure_occurrence during day -365 through 0 days relative to index: Esophagogastric fundoplasty; with gastroplasty (eg, Collis)",502,42736482
2006874502,"procedure_occurrence during day -365 through 0 days relative to index: Arteriography of other specified sites",502,2006874
2001547502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of aneurysm of heart",502,2001547
2003069502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of hemorrhoids",502,2003069
4324546502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of esophagus",502,4324546
2109078502,"procedure_occurrence during day -365 through 0 days relative to index: Placement, enterostomy or cecostomy, tube open (eg, for feeding or decompression) (separate procedure)",502,2109078
4180642504,"procedure_occurrence during day -30 through 0 days relative to index: CT of site",504,4180642
4145254502,"procedure_occurrence during day -365 through 0 days relative to index: Neuropsychological testing",502,4145254
2000014502,"procedure_occurrence during day -365 through 0 days relative to index: Injection or infusion of nesiritide",502,2000014
2001106502,"procedure_occurrence during day -365 through 0 days relative to index: Sinusectomy, not otherwise specified",502,2001106
4030842502,"procedure_occurrence during day -365 through 0 days relative to index: Intercostal drain removal",502,4030842
2001309502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of tracheostomy",502,2001309
2100815502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of a ventricular assist device, extracorporeal, percutaneous transseptal access, single or dual cannulation",502,2100815
4306142502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of foreign body from rectum under anesthesia",502,4306142
4181603502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of tracheal stenosis and anastomosis by cervical approach",502,4181603
2000111502,"procedure_occurrence during day -365 through 0 days relative to index: Other craniotomy",502,2000111
4187537502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of cardiac pacemaker electrodes with replacement",502,4187537
4187786502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of colostomy",502,4187786
4332599502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of lesion from spinal intradural extramedullary space",502,4332599
2000059502,"procedure_occurrence during day -365 through 0 days relative to index: Percutaneous angioplasty of extracranial vessel(s)",502,2000059
4285420502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of lesion of bone",502,4285420
4127943502,"procedure_occurrence during day -365 through 0 days relative to index: Hemilaminectomy",502,4127943
2109122502,"procedure_occurrence during day -365 through 0 days relative to index: Closure of enterostomy, large or small intestine; with resection and anastomosis other than colorectal",502,2109122
2001281502,"procedure_occurrence during day -365 through 0 days relative to index: Complete laryngectomy",502,2001281
42735770502,"procedure_occurrence during day -365 through 0 days relative to index: Open treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, with or without fracture of ulnar styloid, with or without internal or external fixation (Deprecated)",502,42735770
2005419502,"procedure_occurrence during day -365 through 0 days relative to index: Closed reduction of fracture without internal fixation, other specified bone",502,2005419
4044366502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on tarsal bone",502,4044366
42736318502,"procedure_occurrence during day -365 through 0 days relative to index: Operative incisions and reconstruction of atria for treatment of atrial fibrillation or atrial flutter (eg, maze procedure) (Deprecated)",502,42736318
2008173502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of intraluminal foreign body from esophagus without incision",502,2008173
2002565502,"procedure_occurrence during day -365 through 0 days relative to index: Other total gastrectomy",502,2002565
2106565502,"procedure_occurrence during day -365 through 0 days relative to index: Tracheostomy, emergency procedure; cricothyroid membrane",502,2106565
4034662502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of osteophyte",502,4034662
4138111502,"procedure_occurrence during day -365 through 0 days relative to index: Arthrotomy for infection with drainage of metacarpophalangeal joint",502,4138111
2004465502,"procedure_occurrence during day -365 through 0 days relative to index: Other and unspecified total abdominal hysterectomy",502,2004465
42739143502,"procedure_occurrence during day -365 through 0 days relative to index: Plastic repair of arteriovenous aneurysm (separate procedure)",502,42739143
2000565502,"procedure_occurrence during day -365 through 0 days relative to index: Injection into anterior chamber",502,2000565
2006859502,"procedure_occurrence during day -365 through 0 days relative to index: Arteriography of other intrathoracic vessels",502,2006859
2003523502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic lysis of peritoneal adhesions",502,2003523
4175143502,"procedure_occurrence during day -365 through 0 days relative to index: Creation of arteriovenous fistula by autogenous graft",502,4175143
2001207502,"procedure_occurrence during day -365 through 0 days relative to index: Wide excision of lesion of lip",502,2001207
4258689502,"procedure_occurrence during day -365 through 0 days relative to index: Exploration of artery of upper limb",502,4258689
4107893502,"procedure_occurrence during day -365 through 0 days relative to index: Blood culture",502,4107893
2008239502,"procedure_occurrence during day -365 through 0 days relative to index: Transfusion of platelets",502,2008239
2006573502,"procedure_occurrence during day -365 through 0 days relative to index: Dermal regenerative graft",502,2006573
4163872502,"procedure_occurrence during day -365 through 0 days relative to index: Plain chest X-ray",502,4163872
2002442502,"procedure_occurrence during day -365 through 0 days relative to index: Other esophagoscopy",502,2002442
4258410502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic radical nephrectomy",502,4258410
4187094502,"procedure_occurrence during day -365 through 0 days relative to index: Debridement of skin, subcutaneous tissue and muscle",502,4187094
2000159502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion or replacement of skull tongs or halo traction device",502,2000159
4336913502,"procedure_occurrence during day -365 through 0 days relative to index: Bronchoscopic lavage",502,4336913
4282469502,"procedure_occurrence during day -365 through 0 days relative to index: Tracheoplasty by cervical approach",502,4282469
2001535502,"procedure_occurrence during day -365 through 0 days relative to index: Noninvasive programmed electrical stimulation [NIPS]",502,2001535
4242396502,"procedure_occurrence during day -365 through 0 days relative to index: Disarticulation of hip",502,4242396
4144095502,"procedure_occurrence during day -365 through 0 days relative to index: Major thoracotomy with open intrapleural pneumonolysis",502,4144095
4252107502,"procedure_occurrence during day -365 through 0 days relative to index: Musculoskeletal system procedure on abdomen",502,4252107
2001417502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of laceration of chest wall",502,2001417
4070880502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of segment of lung",502,4070880
4073540502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of recurrent incisional hernia",502,4073540
4021880502,"procedure_occurrence during day -365 through 0 days relative to index: Operation on aneurysm of carotid artery",502,4021880
4067713502,"procedure_occurrence during day -365 through 0 days relative to index: Bilobectomy of lung",502,4067713
2003486502,"procedure_occurrence during day -365 through 0 days relative to index: Other hernia repair",502,2003486
2001471502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of ventricular septal defect with prosthesis, open technique",502,2001471
4120661502,"procedure_occurrence during day -365 through 0 days relative to index: Needle biopsy of liver",502,4120661
2000013502,"procedure_occurrence during day -365 through 0 days relative to index: Administration of inhaled nitric oxide",502,2000013
2001517502,"procedure_occurrence during day -365 through 0 days relative to index: Other bypass anastomosis for heart revascularization",502,2001517
4232476502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of ventricular septal defect with prosthesis",502,4232476
4231348502,"procedure_occurrence during day -365 through 0 days relative to index: Grafting of free fascial flap graft with microvascular anastomosis",502,4231348
4128302502,"procedure_occurrence during day -365 through 0 days relative to index: Mediastinoscopy",502,4128302
2001352502,"procedure_occurrence during day -365 through 0 days relative to index: Fiber-optic bronchoscopy",502,2001352
2003504502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopy",502,2003504
4238843502,"procedure_occurrence during day -365 through 0 days relative to index: Implantation of electrode into cardiac atrium and ventricle, replacement",502,4238843
2000191502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of other agent into spinal canal",502,2000191
4001216502,"procedure_occurrence during day -365 through 0 days relative to index: Coagulation",502,4001216
2003009502,"procedure_occurrence during day -365 through 0 days relative to index: Abdominal proctopexy",502,2003009
4332170502,"procedure_occurrence during day -365 through 0 days relative to index: Venipuncture",502,4332170
2000269502,"procedure_occurrence during day -365 through 0 days relative to index: Unilateral thyroid lobectomy",502,2000269
42738822502,"procedure_occurrence during day -365 through 0 days relative to index: Electronic analysis of single chamber pacemaker system (includes evaluation of programmable parameters at rest and during activity where applicable, using electrocardiographic recording and interpretation of recordings at rest and during exercise, analysi",502,42738822
2109043502,"procedure_occurrence during day -365 through 0 days relative to index: Colectomy, partial; with end colostomy and closure of distal segment (Hartmann type procedure)",502,2109043
2003966502,"procedure_occurrence during day -365 through 0 days relative to index: Other transurethral prostatectomy",502,2003966
2008250502,"procedure_occurrence during day -365 through 0 days relative to index: Parenteral infusion of concentrated nutritional substances",502,2008250
4332514502,"procedure_occurrence during day -365 through 0 days relative to index: Biopsy of upper limb",502,4332514
4072396502,"procedure_occurrence during day -365 through 0 days relative to index: Excision or biopsy of lymph node",502,4072396
2003810502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of fistula involving bladder and intestine",502,2003810
4136205502,"procedure_occurrence during day -365 through 0 days relative to index: Biopsy of esophagus",502,4136205
4180642502,"procedure_occurrence during day -365 through 0 days relative to index: CT of site",502,4180642
2004246502,"procedure_occurrence during day -365 through 0 days relative to index: Other unilateral salpingo-oophorectomy",502,2004246
40756786502,"procedure_occurrence during day -365 through 0 days relative to index: Central venous catheter placement with guidance",502,40756786
2002189502,"procedure_occurrence during day -365 through 0 days relative to index: Arteriovenostomy for renal dialysis",502,2002189
4033552502,"procedure_occurrence during day -365 through 0 days relative to index: Patient evaluation and management",502,4033552
2002827502,"procedure_occurrence during day -365 through 0 days relative to index: Percutaneous (endoscopic) jejunostomy [PEJ]",502,2002827
4270496502,"procedure_occurrence during day -365 through 0 days relative to index: Complete cystectomy",502,4270496
2001090502,"procedure_occurrence during day -365 through 0 days relative to index: Closed [endoscopic] [needle] biopsy of nasal sinus",502,2001090
4158691502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement procedure",502,4158691
2004643502,"procedure_occurrence during day -365 through 0 days relative to index: Other operations on cul-de-sac",502,2004643
2001492502,"procedure_occurrence during day -365 through 0 days relative to index: Creation of conduit between left ventricle and aorta",502,2001492
4179768502,"procedure_occurrence during day -365 through 0 days relative to index: Reduction of closed traumatic hip dislocation with anesthesia",502,4179768
2006122502,"procedure_occurrence during day -365 through 0 days relative to index: Other tenotomy",502,2006122
2006539502,"procedure_occurrence during day -365 through 0 days relative to index: Nonexcisional debridement of wound, infection or burn",502,2006539
4337305502,"procedure_occurrence during day -365 through 0 days relative to index: Transluminal removal of intraventricular pump",502,4337305
2002584502,"procedure_occurrence during day -365 through 0 days relative to index: Gastroscopy through artificial stoma",502,2002584
2109438502,"procedure_occurrence during day -365 through 0 days relative to index: Peritoneocentesis, abdominal paracentesis, or peritoneal lavage (diagnostic or therapeutic); initial",502,2109438
2006877502,"procedure_occurrence during day -365 through 0 days relative to index: Angiocardiography of venae cavae",502,2006877
2002149502,"procedure_occurrence during day -365 through 0 days relative to index: Other surgical occlusion of vessels, lower limb arteries",502,2002149
2002223502,"procedure_occurrence during day -365 through 0 days relative to index: Clipping of aneurysm",502,2002223
2002222502,"procedure_occurrence during day -365 through 0 days relative to index: Angioplasty of other non-coronary vessel(s)",502,2002222
4040570502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on kidney",502,4040570
2008359502,"procedure_occurrence during day -365 through 0 days relative to index: Closed chest cardiac massage",502,2008359
2001578502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement of transvenous atrial and/or ventricular lead(s) [electrode]",502,2001578
4232257502,"procedure_occurrence during day -365 through 0 days relative to index: Exploration of penetrating wound of extremity",502,4232257
2001006502,"procedure_occurrence during day -365 through 0 days relative to index: Control of epistaxis by posterior (and anterior) packing",502,2001006
2109065502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopy, surgical; colectomy, partial, with anastomosis",502,2109065
2002886502,"procedure_occurrence during day -365 through 0 days relative to index: Dilation of intestine",502,2002886
4210031502,"procedure_occurrence during day -365 through 0 days relative to index: Partial claviculectomy",502,4210031
4080549502,"procedure_occurrence during day -365 through 0 days relative to index: Lumbar puncture",502,4080549
4308906502,"procedure_occurrence during day -365 through 0 days relative to index: Biopsy of soft tissue of thorax",502,4308906
4143470502,"procedure_occurrence during day -365 through 0 days relative to index: Edrophonium chloride test for myasthenia gravis",502,4143470
8715502,"procedure_occurrence during day -365 through 0 days relative to index: Hospital admission",502,8715
2109151502,"procedure_occurrence during day -365 through 0 days relative to index: Proctectomy; complete, combined abdominoperineal, with colostomy",502,2109151
4148369502,"procedure_occurrence during day -365 through 0 days relative to index: Angiocardiography",502,4148369
4151779502,"procedure_occurrence during day -365 through 0 days relative to index: Initial patient assessment",502,4151779
4081610502,"procedure_occurrence during day -365 through 0 days relative to index: Endoscopy with brush biopsy and washing",502,4081610
4149337502,"procedure_occurrence during day -365 through 0 days relative to index: Circumcision by clamp procedure on newborn",502,4149337
4030087502,"procedure_occurrence during day -365 through 0 days relative to index: Nasal septoplasty",502,4030087
4229321502,"procedure_occurrence during day -365 through 0 days relative to index: Gastroduodenostomy",502,4229321
2003542502,"procedure_occurrence during day -365 through 0 days relative to index: Other repair of abdominal wall",502,2003542
4185366502,"procedure_occurrence during day -365 through 0 days relative to index: Chemical pleurodesis",502,4185366
4243017502,"procedure_occurrence during day -365 through 0 days relative to index: Closure of intestinal cutaneous fistula",502,4243017
4238865502,"procedure_occurrence during day -365 through 0 days relative to index: Open reduction of fracture of fibula",502,4238865
40757085502,"procedure_occurrence during day -365 through 0 days relative to index: Implantation of catheter-delivered prosthetic aortic heart valve; endovascular approach",502,40757085
4064778502,"procedure_occurrence during day -365 through 0 days relative to index: Biopsy of nerve",502,4064778
4338257502,"procedure_occurrence during day -365 through 0 days relative to index: Amputation of leg through tibia and fibula",502,4338257
2001449502,"procedure_occurrence during day -365 through 0 days relative to index: Open and other replacement of aortic valve with tissue graft",502,2001449
4277916502,"procedure_occurrence during day -365 through 0 days relative to index: Reduction of closed coccygeal fracture",502,4277916
2001369502,"procedure_occurrence during day -365 through 0 days relative to index: Closure of laceration of lung",502,2001369
4040924502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of benign neoplasm",502,4040924
4013483502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of laceration of palate",502,4013483
4124310502,"procedure_occurrence during day -365 through 0 days relative to index: Subtotal pancreatectomy",502,4124310
2001341502,"procedure_occurrence during day -365 through 0 days relative to index: Pneumonectomy",502,2001341
4012004502,"procedure_occurrence during day -365 through 0 days relative to index: Modified radical neck dissection",502,4012004
2001401502,"procedure_occurrence during day -365 through 0 days relative to index: Mediastinoscopy",502,2001401
4167265502,"procedure_occurrence during day -365 through 0 days relative to index: Surgical biopsy of muscle",502,4167265
2001338502,"procedure_occurrence during day -365 through 0 days relative to index: Lobectomy of lung",502,2001338
4245873502,"procedure_occurrence during day -365 through 0 days relative to index: Reduction of closed talotarsal joint dislocation with anesthesia",502,4245873
2001563502,"procedure_occurrence during day -365 through 0 days relative to index: Implant of pulsation balloon",502,2001563
2008262502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of insulin",502,2008262
2001333502,"procedure_occurrence during day -365 through 0 days relative to index: Endoscopic excision or destruction of lesion or tissue of lung",502,2001333
4069575502,"procedure_occurrence during day -365 through 0 days relative to index: Partial excision of tibia",502,4069575
2007589502,"procedure_occurrence during day -365 through 0 days relative to index: Spinal traction using skull device",502,2007589
4336909502,"procedure_occurrence during day -365 through 0 days relative to index: Left ventricular outflow tract muscle resection",502,4336909
2109020502,"procedure_occurrence during day -365 through 0 days relative to index: Enterotomy, small intestine, other than duodenum; for exploration, biopsy(s), or foreign body removal",502,2109020
4106041502,"procedure_occurrence during day -365 through 0 days relative to index: Compartment syndrome decompression of lower limb",502,4106041
4139642502,"procedure_occurrence during day -365 through 0 days relative to index: Primary repair of femoral hernia",502,4139642
4070879502,"procedure_occurrence during day -365 through 0 days relative to index: Lobectomy of lung",502,4070879
42738679502,"procedure_occurrence during day -365 through 0 days relative to index: End-stage renal disease (ESRD) related services (less than full month), per day; for patients twenty years of age and older",502,42738679
2007987502,"procedure_occurrence during day -365 through 0 days relative to index: Irrigation of ear",502,2007987
2006229502,"procedure_occurrence during day -365 through 0 days relative to index: Amputation of toe",502,2006229
4032774502,"procedure_occurrence during day -365 through 0 days relative to index: Thoracoscopy",502,4032774
46272666502,"procedure_occurrence during day -365 through 0 days relative to index: Coordination of family conference",502,46272666
2000136502,"procedure_occurrence during day -365 through 0 days relative to index: Other cranial osteoplasty",502,2000136
37018292502,"procedure_occurrence during day -365 through 0 days relative to index: Continuous renal replacement therapy",502,37018292
4150627502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of endotracheal tube",502,4150627
2002549502,"procedure_occurrence during day -365 through 0 days relative to index: Partial gastrectomy with anastomosis to jejunum",502,2002549
2005945502,"procedure_occurrence during day -365 through 0 days relative to index: Partial shoulder replacement",502,2005945
2004485502,"procedure_occurrence during day -365 through 0 days relative to index: Pelvic evisceration",502,2004485
4338528502,"procedure_occurrence during day -365 through 0 days relative to index: Arthroplasty of knee with constrained prosthesis",502,4338528
4289000502,"procedure_occurrence during day -365 through 0 days relative to index: Debridement of muscle",502,4289000
4232107502,"procedure_occurrence during day -365 through 0 days relative to index: Closed manual reduction of fracture of posterior malleolus",502,4232107
2001543502,"procedure_occurrence during day -365 through 0 days relative to index: Intracardiac echocardiography",502,2001543
2109023502,"procedure_occurrence during day -365 through 0 days relative to index: Reduction of volvulus, intussusception, internal hernia, by laparotomy",502,2109023
4010268502,"procedure_occurrence during day -365 through 0 days relative to index: Colpopexy by abdominal approach",502,4010268
2003003502,"procedure_occurrence during day -365 through 0 days relative to index: Other resection of rectum",502,2003003
2003789502,"procedure_occurrence during day -365 through 0 days relative to index: Other transurethral excision or destruction of lesion or tissue of bladder",502,2003789
2107594502,"procedure_occurrence during day -365 through 0 days relative to index: Placement of proximal or distal extension prosthesis for endovascular repair of infrarenal abdominal aortic or iliac aneurysm, false aneurysm, or dissection; each additional vessel (List separately in addition to code for primary procedure)",502,2107594
4342516502,"procedure_occurrence during day -365 through 0 days relative to index: Cholecystectomy and operative cholangiogram",502,4342516
2006177502,"procedure_occurrence during day -365 through 0 days relative to index: Graft of muscle or fascia",502,2006177
